"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids","structured","Sky","Urban","Barren","Cultivated","Trees","Herbaceous","Shrubs","Water","None","MUC","IGBP","direction","longitude","latitude","MUC Classification","IGBP Classification","Description"
"11",373053806,"pedernelson",1805556,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:24:58 UTC",TRUE,"owner","{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-03T23:56:06.265Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:24:58.797Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":453,""naturalWidth"":3264,""naturalHeight"":1840}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Herbaceous"",""Cultivated""]}]","{""69962295"":{""retired"":null,""Filename"":""GOLC_n06p76200_e080p01640_44NLN913475_0021m_20190704_00025231_5South_Land1_M11_IGBP14CroplandNaturalVegetationMosaics_DryGroundLeavesOnTrees_automatic4m_3264x1840.jpg""}}",69962295,1,1,0,0,1,0,1,0,0,0,"M11","IGBP14","South","06.76200","080.01640","Woodland with Mainly Evergreen","Cropland/Natural Vegetation Mosaics","Mosaics of small-scale cultivation 40-60% with natural tree, shrub, or herbaceous vegetation."
"12",373053840,"pedernelson",1805556,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:25:10 UTC",TRUE,"owner","{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:25:00.699Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:25:10.230Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":452,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Can't label""]}]","{""69962432"":{""retired"":null,""Filename"":""GOLC_n13p78440_e100p53390_47PPR658244_0008m_20190613_00024095_3North_Land1_xxx_IGBP13UrbanAndBuildUpLands_LeavesOnTrees_manual_m_1920x1080.jpg""}}",69962432,1,0,0,0,0,0,0,0,0,1,"xxx","IGBP13","North","13.78440","100.53390",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"13",373054902,"pedernelson",1805556,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:31:21 UTC",TRUE,"owner","{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:25:12.186Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:31:21.358Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":452,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Open Water"",""Barren"",""Herbaceous"",""Shrubs"",""Trees""]}]","{""69962253"":{""retired"":null,""Filename"":""GOLC_n03p24830_w074p36160_18NWJ709590_0777m_20190713_00025468_6West0_Land1_xxx_IGBP08WoodySavannas_StandingWaterLeavesOnTrees_automatic9m_1920x1080.jpg""}}",69962253,1,0,0,1,0,1,1,1,1,0,"xxx","IGBP08","West","03.24830","-074.36160",NA,"Woody Shrublands","Tree cover 30-60% (canopy >2m)."
"14",373055012,"pedernelson",1805556,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:31:55 UTC",TRUE,"owner","{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:31:22.870Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:31:55.802Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":452,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Urban"",""Trees"",""Herbaceous"",""Barren""]}]","{""69962250"":{""retired"":null,""Filename"":""GOLC_n02p88440_w074p19490_18NWJ894188_0392m_20190711_00025450_5South_Land1_xxx_IGBP09Savannas_Muddy_automatic5m_1920x1080.jpg""}}",69962250,1,1,1,1,0,1,1,0,0,0,"xxx","IGBP09","South","02.88440","-074.19490",NA,"Savannas","Tree cover 10-30% (canopy >2m)."
"15",373055134,"pedernelson",1805556,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:32:41 UTC",TRUE,"owner","{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:32:00.917Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:32:40.942Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":452,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Trees"",""Urban""]}]","{""69962452"":{""retired"":null,""Filename"":""GOLC_n13p78480_e100p53380_47PPR658244_0008m_20190617_00024195_1Up000_Land1_xxx_IGBP13UrbanAndBuildUpLands_StandingWaterMuddyDryGroundRainSnow_manual_m_1920x1080.jpg""}}",69962452,1,1,1,0,0,1,0,0,0,0,"xxx","IGBP13","Up","13.78480","100.53380",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"16",373055176,"pedernelson",1805556,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:32:58 UTC",NA,NA,"{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:32:42.083Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:32:58.094Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":452,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Trees""]}]","{""69962371"":{""retired"":null,""Filename"":""GOLC_n13p78430_e100p53390_47PPR658244_0008m_20190610_00023985_1Up000_Land1_M42_IGBP13UrbanAndBuildUpLands_MuddyDryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",69962371,1,1,0,0,0,1,0,0,0,0,"M42","IGBP13","Up","13.78430","100.53390","Medium-Tall Graminoid","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"17",373055250,"pedernelson",1805556,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:33:25 UTC",NA,NA,"{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:32:59.138Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:33:25.698Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":603,""naturalWidth"":1477,""naturalHeight"":1108}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous"",""Urban""]}]","{""69962158"":{""retired"":null,""Filename"":""GOLC_n13p94900_e001p00370_31PBR843429_0238m_20190616_00024180_2Down0_Land1_M43_IGBP10Grasslands_DryGroundLeavesOnTrees_manual_m_1477x1108.jpg""}}",69962158,1,0,1,0,0,0,1,0,0,0,"M43","IGBP10","Down","13.94900","001.00370","Short Graminoid","Grasslands","Dominated by herbaceous annuals (<2m)."
"18",373055280,"pedernelson",1805556,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:33:31 UTC",NA,NA,"{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:33:27.062Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:33:31.787Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":452,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Trees""]}]","{""69962357"":{""retired"":null,""Filename"":""GOLC_n13p78430_e100p53440_47PPR658244_0008m_20190612_00024065_1Up000_Land1_M43_IGBP13UrbanAndBuildUpLands_MuddyDryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",69962357,1,1,0,0,0,1,0,0,0,0,"M43","IGBP13","Up","13.78430","100.53440","Short Graminoid","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"19",373055336,"pedernelson",1805556,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:33:51 UTC",NA,NA,"{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:33:32.676Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:33:51.645Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":452,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Urban"",""Herbaceous"",""Cultivated"",""Shrubs""]}]","{""69962185"":{""retired"":null,""Filename"":""GOLC_n13p78420_e100p53400_47PPR658243_0013m_20190613_00024116_3North_Land1_xxx_IGBP13UrbanAndBuildUpLands_LeavesOnTrees_automatic31m_1920x1080.jpg""}}",69962185,1,1,1,0,1,0,1,1,0,0,"xxx","IGBP13","North","13.78420","100.53400",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"20",373055390,"pedernelson",1805556,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:34:10 UTC",NA,NA,"{""source"":""api"",""session"":""e3c5dee31a10f3fb9be8da0227d7b4f5f214e6b393bb3448d935691ac99363a5"",""viewport"":{""width"":1326,""height"":881},""started_at"":""2021-11-04T00:33:53.431Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:93.0) Gecko/20100101 Firefox/93.0"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:34:10.147Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":804,""clientHeight"":452,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-03T23:55:42.890Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Urban""]}]","{""69962376"":{""retired"":null,""Filename"":""GOLC_n13p78420_e100p53410_47PPR658243_0013m_20190618_00024211_2Down0_Land1_M91_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",69962376,1,0,1,0,0,0,0,0,0,0,"M91","IGBP13","Down","13.78420","100.53410","Urban, Residential","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"21",373057254,"not-logged-in-5c7345669bff1f2ce241",NA,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:45:19 UTC",NA,NA,"{""source"":""api"",""session"":""795e939c739d4d221723680e089a66ef6010f0408ce70ab807e5007041b81a1d"",""viewport"":{""width"":1434,""height"":928},""started_at"":""2021-11-04T00:42:51.017Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:45:18.615Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":901,""clientHeight"":507,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-04T00:42:50.944Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Barren"",""Urban""]}]","{""69962304"":{""retired"":null,""Filename"":""GOLC_n02p88400_w074p19490_18NWJ894188_0392m_20190712_00025466_2Down0_Land1_xxx_IGBP09Savannas_Muddy_automatic5m_1920x1080.jpg""}}",69962304,1,0,1,1,0,0,0,0,0,0,"xxx","IGBP09","Down","02.88400","-074.19490",NA,"Savannas","Tree cover 10-30% (canopy >2m)."
"22",373057308,"not-logged-in-5c7345669bff1f2ce241",NA,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:45:32 UTC",NA,NA,"{""source"":""api"",""session"":""795e939c739d4d221723680e089a66ef6010f0408ce70ab807e5007041b81a1d"",""viewport"":{""width"":1434,""height"":928},""started_at"":""2021-11-04T00:45:20.432Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:45:32.568Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":901,""clientHeight"":676,""naturalWidth"":1477,""naturalHeight"":1108}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-04T00:42:50.944Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous"",""Urban""]}]","{""69962156"":{""retired"":null,""Filename"":""GOLC_n13p94280_e100p46430_47PPR581418_0005m_20190616_00024181_2Down0_Land1_M43_IGBP09Savannas_DryGroundLeavesOnTrees_automatic37m_1477x1108.jpg""}}",69962156,1,0,1,0,0,0,1,0,0,0,"M43","IGBP09","Down","13.94280","100.46430","Short Graminoid","Savannas","Tree cover 10-30% (canopy >2m)."
"23",373057378,"not-logged-in-5c7345669bff1f2ce241",NA,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:45:49 UTC",NA,NA,"{""source"":""api"",""session"":""795e939c739d4d221723680e089a66ef6010f0408ce70ab807e5007041b81a1d"",""viewport"":{""width"":1434,""height"":928},""started_at"":""2021-11-04T00:45:34.248Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:45:49.294Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":901,""clientHeight"":507,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-04T00:42:50.944Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Trees"",""Herbaceous"",""Cultivated"",""Urban""]}]","{""69962358"":{""retired"":null,""Filename"":""GOLC_n02p56690_w072p64000_18NYH624839_0185m_20190816_00026725_5South_Land1_xxx_IGBP13UrbanAndBuildUpLands_Muddy_automatic6m_1920x1080.jpg""}}",69962358,1,1,1,0,1,1,1,0,0,0,"xxx","IGBP13","South","02.56690","-072.64000",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"24",373057412,"not-logged-in-5c7345669bff1f2ce241",NA,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:45:59 UTC",NA,NA,"{""source"":""api"",""session"":""795e939c739d4d221723680e089a66ef6010f0408ce70ab807e5007041b81a1d"",""viewport"":{""width"":1434,""height"":928},""started_at"":""2021-11-04T00:45:52.095Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:45:59.310Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":626,""clientHeight"":835,""naturalWidth"":1152,""naturalHeight"":1536}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-04T00:42:50.944Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""69962313"":{""retired"":null,""Filename"":""GOLC_n05p65010_w000p19670_30NZM105252_0138m_20190618_00024225_2Down0_Land1_xxx_IGBP10Grasslands_LeavesOnTrees_manual_m_1152x1536.jpg""}}",69962313,1,0,0,0,0,0,1,0,0,0,"xxx","IGBP10","Down","05.65010","-000.19670",NA,"Grasslands","Dominated by herbaceous annuals (<2m)."
"25",373057505,"not-logged-in-5c7345669bff1f2ce241",NA,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:46:23 UTC",NA,NA,"{""source"":""api"",""session"":""795e939c739d4d221723680e089a66ef6010f0408ce70ab807e5007041b81a1d"",""viewport"":{""width"":1434,""height"":928},""started_at"":""2021-11-04T00:46:00.484Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:46:23.070Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":901,""clientHeight"":507,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-04T00:42:50.944Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Can't label""]}]","{""69962219"":{""retired"":null,""Filename"":""GOLC_n13p78440_e100p53370_47PPR657244_0007m_20190613_00024115_5South_Land1_M92_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",69962219,1,0,0,0,0,0,0,0,0,1,"M92","IGBP13","South","13.78440","100.53370","Urban, Commerical and Industrial","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"26",373057524,"not-logged-in-5c7345669bff1f2ce241",NA,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:46:29 UTC",NA,NA,"{""source"":""api"",""session"":""795e939c739d4d221723680e089a66ef6010f0408ce70ab807e5007041b81a1d"",""viewport"":{""width"":1434,""height"":928},""started_at"":""2021-11-04T00:46:24.815Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:46:29.407Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":901,""clientHeight"":507,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-04T00:42:50.944Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""69962105"":{""retired"":null,""Filename"":""GOLC_n10p52480_w061p41330_20PPS736638_0016m_20191012_00027901_2Down0_Land1_M82_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_automatic14m_1920x1080.jpg""}}",69962105,1,0,0,0,0,0,1,0,0,0,"M82","IGBP13","Down","10.52480","-061.41330","Non-Agriculture","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"27",373057625,"not-logged-in-5c7345669bff1f2ce241",NA,"5c7345669bff1f2ce241",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-04 00:46:56 UTC",NA,NA,"{""source"":""api"",""session"":""795e939c739d4d221723680e089a66ef6010f0408ce70ab807e5007041b81a1d"",""viewport"":{""width"":1434,""height"":928},""started_at"":""2021-11-04T00:46:34.899Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2021-11-04T00:46:56.556Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":901,""clientHeight"":507,""naturalWidth"":3264,""naturalHeight"":1836}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-04T00:42:50.944Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Urban"",""Herbaceous"",""Cultivated""]}]","{""69962071"":{""retired"":null,""Filename"":""GOLC_n10p55610_w061p37240_20PPS780673_0014m_20191007_00027690_6West0_Land1_xxx_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_automatic6m_3264x1836.jpg""}}",69962071,1,0,1,0,1,0,1,0,0,0,"xxx","IGBP13","West","10.55610","-061.37240",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
